5.536124770000000472e-01,-5.658363250000000289e-01,0.000000000000000000e+00
-1.055621694000000055e+00,-1.235111172999999951e+00,0.000000000000000000e+00
-1.699230331000000094e+00,-2.087258037999999871e+00,0.000000000000000000e+00
2.738294640000000224e-01,-8.468393730000000064e-01,0.000000000000000000e+00
6.797879699999999359e-02,-2.682123639999999809e-01,0.000000000000000000e+00
-8.923594919999999764e-01,1.560708006999999897e+00,0.000000000000000000e+00
-6.359618799999999794e-02,-2.591704280000000082e-01,0.000000000000000000e+00
-1.398542869999999938e-01,7.279739379999999871e-01,0.000000000000000000e+00
-5.033500490000000216e-01,-7.711223160000000298e-01,0.000000000000000000e+00
-2.243488745000000062e+00,-1.854805295000000021e+00,0.000000000000000000e+00
1.432014769999999937e-01,5.521843749999999496e-01,0.000000000000000000e+00
1.300539311000000087e+00,3.362998850000000206e-01,0.000000000000000000e+00
5.193121189999999610e-01,1.119594498999999965e+00,0.000000000000000000e+00
5.350639350000000460e-01,7.189778930000000345e-01,0.000000000000000000e+00
8.732565970000000233e-01,-1.415125660000000063e-01,0.000000000000000000e+00
-6.119510780000000372e-01,3.756069120000000150e-01,0.000000000000000000e+00
1.026734883999999903e+00,1.190637151000000005e+00,0.000000000000000000e+00
-7.423572040000000483e-01,-5.603056370000000230e-01,0.000000000000000000e+00
-5.331474699999999567e-01,2.328626109999999971e-01,0.000000000000000000e+00
-2.196247390000000133e-01,3.253895390000000054e-01,0.000000000000000000e+00
1.716472895000000110e+00,3.166802510000000237e-01,0.000000000000000000e+00
9.483410479999999643e-01,1.549052537999999979e+00,0.000000000000000000e+00
1.152840832000000093e+00,1.203081921000000110e+00,0.000000000000000000e+00
-1.001229603000000079e+00,-8.628642309999999815e-01,0.000000000000000000e+00
8.750811259999999869e-01,-3.712412179999999839e-01,0.000000000000000000e+00
-1.347515664999999974e+00,-7.903616650000000465e-01,0.000000000000000000e+00
4.458825779999999739e-01,-2.225405530000000021e-01,0.000000000000000000e+00
-1.142326971999999996e+00,-6.522188099999999544e-02,0.000000000000000000e+00
-9.658032690000000198e-01,5.665379200000000143e-02,0.000000000000000000e+00
-2.253020344999999924e+00,-8.645042889999999813e-01,0.000000000000000000e+00
-1.286068643999999983e+00,-1.303294439000000082e+00,0.000000000000000000e+00
-3.212918889999999972e-01,-5.199185990000000368e-01,0.000000000000000000e+00
-7.668080330000000000e-01,1.748372129999999913e-01,0.000000000000000000e+00
7.537891549999999885e-01,6.181339489999999603e-01,0.000000000000000000e+00
-4.305122880000000207e-01,9.019399519999999892e-01,0.000000000000000000e+00
1.050419679999999995e-01,8.516030270000000124e-01,0.000000000000000000e+00
-1.025668003999999911e+00,-5.558566879999999877e-01,0.000000000000000000e+00
-8.306260399999999822e-02,3.150028040000000251e-01,0.000000000000000000e+00
-1.339793417999999958e+00,-5.029199939999999813e-01,0.000000000000000000e+00
1.661854520000000113e-01,2.174979139999999866e-01,0.000000000000000000e+00
2.306182119999999891e+00,8.846349709999999922e-01,0.000000000000000000e+00
-7.676344109999999610e-01,-6.146961859999999778e-01,0.000000000000000000e+00
-7.254596970000000145e-01,-6.421062499999999895e-01,0.000000000000000000e+00
9.074327899999999614e-02,-1.637023270000000086e-01,0.000000000000000000e+00
-3.398694800000000016e-01,-6.251097270000000039e-01,0.000000000000000000e+00
1.197177707000000035e+00,3.891333249999999744e-01,0.000000000000000000e+00
1.377875242000000000e+00,1.205412552999999942e+00,0.000000000000000000e+00
-1.043644690000000014e-01,9.957754239999999646e-01,0.000000000000000000e+00
-3.084792600000000121e-02,1.225804060000000029e-01,0.000000000000000000e+00
4.309045360000000047e-01,-4.474261889999999742e-01,0.000000000000000000e+00
-1.403604740000000128e-01,3.964412640000000154e-01,0.000000000000000000e+00
-4.357300359999999873e-01,-1.144366900000000006e-02,0.000000000000000000e+00
3.596278450000000015e-01,-2.501016970000000117e-01,0.000000000000000000e+00
-6.919273200000000679e-02,4.562393929999999931e-01,0.000000000000000000e+00
1.088931306999999959e+00,3.717917200000000338e-02,0.000000000000000000e+00
-1.805466336000000060e+00,-1.235326622999999957e+00,0.000000000000000000e+00
3.709473110000000018e-01,5.457875429999999861e-01,0.000000000000000000e+00
6.636761789999999772e-01,2.644071999999999915e-03,0.000000000000000000e+00
-2.015839739999999991e-01,-2.888907700000000189e-01,0.000000000000000000e+00
1.398489097999999986e+00,1.634355763000000072e+00,0.000000000000000000e+00
1.211786757000000048e+00,9.287231110000000456e-01,0.000000000000000000e+00
1.104601866000000099e+00,-4.243562650000000103e-01,0.000000000000000000e+00
-1.340562377999999999e+00,-1.179696126000000067e+00,0.000000000000000000e+00
-6.125052899999999800e-02,-4.376239069999999787e-01,0.000000000000000000e+00
1.042237502999999954e+00,1.542820258000000111e+00,0.000000000000000000e+00
-9.750197819999999460e-01,-2.643749249999999829e-01,0.000000000000000000e+00
4.944531779999999932e-01,-1.659864209999999951e-01,0.000000000000000000e+00
-1.082494456999999910e+00,-1.538946772999999935e+00,0.000000000000000000e+00
-2.974257539999999866e-01,-1.489431251000000067e+00,0.000000000000000000e+00
-6.804353979999999691e-01,8.255054389999999520e-01,0.000000000000000000e+00
-8.257929799999999543e-02,-3.465732420000000036e-01,0.000000000000000000e+00
-4.125491470000000049e-01,4.557165810000000095e-01,0.000000000000000000e+00
1.324439748000000083e+00,2.310977005999999889e+00,0.000000000000000000e+00
-4.800540229999999964e-01,7.487168539999999872e-01,0.000000000000000000e+00
-6.295107730000000235e-01,-6.976543680000000247e-01,0.000000000000000000e+00
8.451566249999999947e-01,1.376506631999999897e+00,0.000000000000000000e+00
2.674809960000000264e-01,2.300589800000000032e-02,0.000000000000000000e+00
-3.672302359999999877e-01,-1.119009370999999975e+00,0.000000000000000000e+00
8.232740200000000508e-01,7.599887330000000274e-01,0.000000000000000000e+00
5.369675590000000387e-01,-4.785306659999999934e-01,0.000000000000000000e+00
6.618408159999999985e-01,1.662451499999999943e-02,0.000000000000000000e+00
-4.607838000000000385e-03,-1.994064349999999930e-01,0.000000000000000000e+00
1.090081035000000087e+00,-5.892069309999999893e-01,0.000000000000000000e+00
6.076137050000000039e-01,-6.631788720000000303e-01,0.000000000000000000e+00
-5.427681200000000067e-02,-9.465283009999999608e-01,0.000000000000000000e+00
-4.784998400000000096e-01,-1.476320220000000016e-01,0.000000000000000000e+00
-9.393427469999999779e-01,8.840873870000000023e-01,0.000000000000000000e+00
-1.147373281999999994e+00,-1.441493205000000000e+00,0.000000000000000000e+00
1.211757476999999916e+00,2.370593143999999874e+00,0.000000000000000000e+00
1.706030440000000092e-01,9.782873100000000210e-01,0.000000000000000000e+00
-5.444740359999999946e-01,-6.126724690000000528e-01,0.000000000000000000e+00
1.087890569999999946e-01,1.104681234999999928e+00,0.000000000000000000e+00
4.220203599999999833e-01,2.476705160000000072e-01,0.000000000000000000e+00
-1.363829197000000049e+00,-1.126767937000000108e+00,0.000000000000000000e+00
-8.121070219999999562e-01,1.090338079999999960e-01,0.000000000000000000e+00
-1.096461104999999936e+00,-1.037534501999999970e+00,0.000000000000000000e+00
2.769335300000000041e-02,2.964081080000000035e-01,0.000000000000000000e+00
7.845544159999999767e-01,7.358818550000000291e-01,0.000000000000000000e+00
-3.937030899999999917e-02,7.183298399999999972e-01,0.000000000000000000e+00
1.731604290000000046e-01,7.005861060000000418e-01,0.000000000000000000e+00
1.074953013000000013e+00,4.860239559999999792e-01,0.000000000000000000e+00
-7.110161379999999642e-01,-7.375174549999999885e-01,0.000000000000000000e+00
-2.054646169000000189e+00,-1.434066534999999920e+00,0.000000000000000000e+00
1.598739211999999910e+00,-4.936673839999999869e-01,0.000000000000000000e+00
2.334105890000000016e-01,-6.323839789999999850e-01,0.000000000000000000e+00
-1.345180218999999955e+00,-1.219588770999999960e+00,0.000000000000000000e+00
5.932783799999999941e-01,7.813264659999999973e-01,0.000000000000000000e+00
-4.090716059999999765e-01,3.865408639999999840e-01,0.000000000000000000e+00
4.470269379999999848e-01,6.270761820000000375e-01,0.000000000000000000e+00
1.137233812999999927e+00,-1.654809900000000014e-02,0.000000000000000000e+00
8.601545670000000365e-01,5.021363129999999453e-01,0.000000000000000000e+00
-1.532931966000000035e+00,-1.070363533000000089e+00,0.000000000000000000e+00
3.940865049999999759e-01,-8.156286910000000168e-01,0.000000000000000000e+00
-1.465295655000000030e+00,-6.679347159999999839e-01,0.000000000000000000e+00
-1.431635605999999949e+00,-1.960669060000000075e+00,0.000000000000000000e+00
-1.226045094999999918e+00,-8.766051969999999471e-01,0.000000000000000000e+00
1.307307567000000059e+00,6.067622489999999758e-01,0.000000000000000000e+00
-1.411057626000000065e+00,3.006790469999999771e-01,0.000000000000000000e+00
1.171659460000000069e-01,-5.039817130000000533e-01,0.000000000000000000e+00
-3.061670490000000244e-01,-7.000652040000000520e-01,0.000000000000000000e+00
-4.923340059999999907e-01,-1.473005346999999965e+00,0.000000000000000000e+00
3.904379590000000011e-01,-1.654307260000000002e-01,0.000000000000000000e+00
-6.334144830000000281e-01,9.636689299999999514e-02,0.000000000000000000e+00
1.785428360000000103e-01,-5.568114259999999982e-01,0.000000000000000000e+00
-1.727954847999999988e+00,-8.259762130000000147e-01,0.000000000000000000e+00
-4.408184299999999833e-01,3.666775199999999790e-02,0.000000000000000000e+00
5.062012000000000178e-01,8.492430760000000411e-01,0.000000000000000000e+00
9.551141279999999512e-01,1.033967150999999918e+00,0.000000000000000000e+00
5.007495599999999686e-02,1.478995475000000059e+00,0.000000000000000000e+00
-1.252807929999999903e+00,1.428932330000000084e-01,0.000000000000000000e+00
4.107525149999999847e-01,1.359972510000000134e-01,0.000000000000000000e+00
-1.437465334000000095e+00,-1.234790813999999903e+00,0.000000000000000000e+00
-5.800295899999999977e-02,-8.163502799999999837e-01,0.000000000000000000e+00
-2.671299890000000121e-01,8.754331739999999806e-01,0.000000000000000000e+00
6.541051749999999831e-01,6.120201750000000551e-01,0.000000000000000000e+00
2.150559132999999790e+00,-6.296310040000000496e-01,0.000000000000000000e+00
7.769242589999999504e-01,1.934920878000000011e+00,0.000000000000000000e+00
-2.498402520000000127e-01,1.544373500000000010e-02,0.000000000000000000e+00
-1.980567550000000010e-01,-5.361906050000000423e-01,0.000000000000000000e+00
-1.149679915000000108e+00,-1.898829309999999992e+00,0.000000000000000000e+00
7.030525000000000142e-03,-1.556886590000000070e-01,0.000000000000000000e+00
-2.056952669999999872e-01,4.211731690000000139e-01,0.000000000000000000e+00
-2.176391429999999794e+00,-2.239762267000000140e+00,0.000000000000000000e+00
1.420338365000000103e+00,-4.477796090000000229e-01,0.000000000000000000e+00
-1.129984966999999951e+00,-4.658063689999999979e-01,0.000000000000000000e+00
2.867378099999999819e-01,-7.151803060000000434e-01,0.000000000000000000e+00
1.478702319999999903e-01,-1.774584489999999903e-01,0.000000000000000000e+00
-6.918231089999999917e-01,-5.247825449999999892e-01,0.000000000000000000e+00
1.320919471000000067e+00,1.863229601000000013e+00,0.000000000000000000e+00
-8.813442900000000024e-02,-2.386123800000000128e-01,0.000000000000000000e+00
-4.907850489999999732e-01,3.183506879999999928e-01,0.000000000000000000e+00
